id,product,city,latitude,longitude,price,location
23417,Petrol,FARIDKOT,30.718567,74.837631,97.38,0101000020E610000069C70DBF9BB552401EFCC401F4B73E40
23418,Diesel,FARIDKOT,30.718567,74.837631,87.87,0101000020E610000069C70DBF9BB552401EFCC401F4B73E40
23419,Petrol,Mansa,29.8260409781,75.5282307879,97.31,0101000020E610000055B18188CEE152406918EA6B77D33D40
23420,Diesel,Mansa,29.8260409781,75.5282307879,87.8,0101000020E610000055B18188CEE152406918EA6B77D33D40
23421,Petrol,MANSA,29.9735195167,75.3713161695,96.99,0101000020E6100000A01EE5A4C3D75240863E369338F93D40
23422,Diesel,MANSA,29.9735195167,75.3713161695,87.5,0101000020E6100000A01EE5A4C3D75240863E369338F93D40
23423,Petrol,Vill: Nabipur,30.579861,76.43204,97.38,0101000020E610000016A4198BA61B5340D2393FC571943E40
23424,Diesel,Vill: Nabipur,30.579861,76.43204,87.87,0101000020E610000016A4198BA61B5340D2393FC571943E40
23425,Petrol,Village: Lobangarh,30.87398,76.643286,97.82,0101000020E610000061FE0A992B295340AB5B3D27BDDF3E40
23426,Diesel,Village: Lobangarh,30.87398,76.643286,88.3,0101000020E610000061FE0A992B295340AB5B3D27BDDF3E40
23427,Petrol,Muktsar,29.9704513,74.5353501,97.06,0101000020E610000043DA102D43A2524056DC137F6FF83D40
23428,Diesel,Muktsar,29.9704513,74.5353501,87.57,0101000020E610000043DA102D43A2524056DC137F6FF83D40
23429,Petrol,Village: Daheru,30.73799,76.1437,97.33,0101000020E6100000DA1B7C613209534069C6A2E9ECBC3E40
23430,Diesel,Village: Daheru,30.73799,76.1437,87.83,0101000020E6100000DA1B7C613209534069C6A2E9ECBC3E40
23431,Petrol,LADBANJARA KALAN,29.98911,75.977883,96.9,0101000020E61000001F1494A295FE524085251E5036FD3D40
23432,Diesel,LADBANJARA KALAN,29.98911,75.977883,87.41,0101000020E61000001F1494A295FE524085251E5036FD3D40
23433,Petrol,FAZILKA,30.576459,74.265144,97.46,0101000020E6100000C32E8A1EF8905240207C28D192933E40
23434,Diesel,FAZILKA,30.576459,74.265144,87.95,0101000020E6100000C32E8A1EF8905240207C28D192933E40
23435,Petrol,PATIALA,30.35259661,76.37635356,97.35,0101000020E6100000B9FB3D2D1618534066A17CC5435A3E40
23436,Diesel,PATIALA,30.35259661,76.37635356,87.84,0101000020E6100000B9FB3D2D1618534066A17CC5435A3E40
23437,Petrol,Muktsar,30.3959401,74.4105627,97.22,0101000020E6100000475DC6A8469A5240CBAC94545C653E40
23438,Diesel,Muktsar,30.3959401,74.4105627,87.71,0101000020E6100000475DC6A8469A5240CBAC94545C653E40
23439,Petrol,FAZILKA,29.989596,74.290473,97.32,0101000020E6100000BFD7101C979252409E40D82956FD3D40
23440,Diesel,FAZILKA,29.989596,74.290473,87.8,0101000020E6100000BFD7101C979252409E40D82956FD3D40
23441,Petrol,KAPURTHALA,31.204917,75.719436,96.84,0101000020E61000002AE44A3D0BEE5240F964C57075343F40
23442,Diesel,KAPURTHALA,31.204917,75.719436,87.36,0101000020E61000002AE44A3D0BEE5240F964C57075343F40
23443,Petrol,Gurdaspur,31.495648,75.104802,97.4,0101000020E61000008CA37213B5C65240EB538EC9E27E3F40
23444,Diesel,Gurdaspur,31.495648,75.104802,87.9,0101000020E61000008CA37213B5C65240EB538EC9E27E3F40
23445,Petrol,Village: Birmi,30.930226,75.717235,97.23,0101000020E6100000FB22A12DE7ED52408FE3874A23EE3E40
23446,Diesel,Village: Birmi,30.930226,75.717235,87.74,0101000020E6100000FB22A12DE7ED52408FE3874A23EE3E40
23447,Petrol,FAZILKA,30.183275,74.186866,97.43,0101000020E6100000FFAECF9CF58B5240A52C431CEB2E3E40
23448,Diesel,FAZILKA,30.183275,74.186866,87.92,0101000020E6100000FFAECF9CF58B5240A52C431CEB2E3E40
23449,Petrol,FARIDKOT,30.666544,74.574288,97.31,0101000020E61000000E9F7422C1A452405358A9A0A2AA3E40
23450,Diesel,FARIDKOT,30.666544,74.574288,87.8,0101000020E61000000E9F7422C1A452405358A9A0A2AA3E40
23451,Petrol,MUKTSAR,30.0141335,74.6498875,96.96,0101000020E610000012A5BDC197A952402C47C8409E033E40
23452,Diesel,MUKTSAR,30.0141335,74.6498875,87.46,0101000020E610000012A5BDC197A952402C47C8409E033E40
23453,Petrol,MANSA,29.961472,75.613056,96.96,0101000020E610000076A73B4F3CE752400C056C0723F63D40
23454,Diesel,MANSA,29.961472,75.613056,87.47,0101000020E610000076A73B4F3CE752400C056C0723F63D40
23455,Petrol,SUNAM,30.190457,75.93986,96.69,0101000020E610000063B48EAA26FC5240554B3ACAC1303E40
23456,Diesel,SUNAM,30.190457,75.93986,87.19,0101000020E610000063B48EAA26FC5240554B3ACAC1303E40
23457,Petrol,Amritsar,31.637,74.6337,97.69,0101000020E61000006ADE718A8EA85240508D976E12A33F40
23458,Diesel,Amritsar,31.637,74.6337,88.18,0101000020E61000006ADE718A8EA85240508D976E12A33F40
23459,Petrol,HOSHIARPUR,31.999262,75.763763,97.33,0101000020E610000045B9347EE1F05240B4226AA2CFFF3F40
23460,Diesel,HOSHIARPUR,31.999262,75.763763,87.83,0101000020E610000045B9347EE1F05240B4226AA2CFFF3F40
23461,Petrol,VILL: JALBEHRA TEHSIL-FA,30.568157,76.454841,97.48,0101000020E610000051F86C1D1C1D534054FEB5BC72913E40
23462,Diesel,VILL: JALBEHRA TEHSIL-FA,30.568157,76.454841,87.97,0101000020E610000051F86C1D1C1D534054FEB5BC72913E40
23463,Petrol,KHANNA,30.40432,76.15597,97.32,0101000020E61000000E4A9869FB095340641EF98381673E40
23464,Diesel,KHANNA,30.40432,76.15597,87.81,0101000020E61000000E4A9869FB095340641EF98381673E40
23465,Petrol,BATHINDA,30.2322,74.8031,96.76,0101000020E6100000BADA8AFD65B3524096218E75713B3E40
23466,Diesel,BATHINDA,30.2322,74.8031,87.26,0101000020E6100000BADA8AFD65B3524096218E75713B3E40
23467,Petrol,MANSA,29.8765161713,75.448457811,97.19,0101000020E61000005EF86388B3DC52400D26225D63E03D40
23468,Diesel,MANSA,29.8765161713,75.448457811,87.68,0101000020E61000005EF86388B3DC52400D26225D63E03D40
23469,Petrol,MUKTSAR,30.2130563,74.3631962,97.2,0101000020E61000000442469B3E975240EFB490DB8A363E40
23470,Diesel,MUKTSAR,30.2130563,74.3631962,87.69,0101000020E61000000442469B3E975240EFB490DB8A363E40
23471,Petrol,Village Dolon Kalan Ludh,30.48332,75.47437,97.25,0101000020E6100000060DFD135CDE5240B28009DCBA7B3E40
23472,Diesel,Village Dolon Kalan Ludh,30.48332,75.47437,87.74,0101000020E6100000060DFD135CDE5240B28009DCBA7B3E40
23473,Petrol,Jalandhar,31.555518,75.654025,96.98,0101000020E61000000D71AC8BDBE95240DE567A6D368E3F40
23474,Diesel,Jalandhar,31.555518,75.654025,87.49,0101000020E61000000D71AC8BDBE95240DE567A6D368E3F40
23475,Petrol,BATHINDA,29.976116,75.051399,96.78,0101000020E61000000403081F4AC35240331AF9BCE2F93D40
23476,Diesel,BATHINDA,29.976116,75.051399,87.29,0101000020E61000000403081F4AC35240331AF9BCE2F93D40
23477,Petrol,Jalandhar,31.080906,75.473413,97.1,0101000020E610000014200A664CDE5240D80C7041B6143F40
23478,Diesel,Jalandhar,31.080906,75.473413,87.61,0101000020E610000014200A664CDE5240D80C7041B6143F40
23479,Petrol,FAZILKA,30.406374,74.029212,97.69,0101000020E6100000A629029CDE815240D8F15F2008683E40
23480,Diesel,FAZILKA,30.406374,74.029212,88.16,0101000020E6100000A629029CDE815240D8F15F2008683E40
23481,Petrol,MANSA,29.9327214,75.5650168,97.24,0101000020E6100000326C393C29E45240824765D4C6EE3D40
23482,Diesel,MANSA,29.9327214,75.5650168,87.74,0101000020E6100000326C393C29E45240824765D4C6EE3D40
23483,Petrol,LUDHIANAPUNJAB,30.937008,75.84224,97.62,0101000020E610000084D89942E7F5524022179CC1DFEF3E40
23484,Diesel,LUDHIANAPUNJAB,30.937008,75.84224,88.1,0101000020E610000084D89942E7F5524022179CC1DFEF3E40
23485,Petrol,Malerkotla,30.596422,75.821126,97.04,0101000020E61000004DF910548DF452406B9DB81CAF983E40
23486,Diesel,Malerkotla,30.596422,75.821126,87.55,0101000020E61000004DF910548DF452406B9DB81CAF983E40
23487,Petrol,Jalandhar,31.3613367,75.5624278,96.87,0101000020E61000001ED72BD1FEE352403558DD8F805C3F40
23488,Diesel,Jalandhar,31.3613367,75.5624278,87.38,0101000020E61000001ED72BD1FEE352403558DD8F805C3F40
23489,Petrol,SAS NAGAR,30.638853,76.756344,97.64,0101000020E6100000A721AAF06730534095F3C5DE8BA33E40
23490,Diesel,SAS NAGAR,30.638853,76.756344,88.12,0101000020E6100000A721AAF06730534095F3C5DE8BA33E40
23491,Petrol,FARIDKOT,30.682985,74.79167,97.38,0101000020E61000005BCEA5B8AAB2524097A8DE1AD8AE3E40
23492,Diesel,FARIDKOT,30.682985,74.79167,87.87,0101000020E61000005BCEA5B8AAB2524097A8DE1AD8AE3E40
23493,Petrol,GUMJAL,29.9768719,73.9010891,97.7,0101000020E61000000DD29D71AB795240A2E1DE4614FA3D40
23494,Diesel,GUMJAL,29.9768719,73.9010891,88.18,0101000020E61000000DD29D71AB795240A2E1DE4614FA3D40
23495,Petrol,BATHINDA,29.973062,75.037394,96.78,0101000020E610000044C4CDA964C25240F8FA5A971AF93D40
23496,Diesel,BATHINDA,29.973062,75.037394,87.29,0101000020E610000044C4CDA964C25240F8FA5A971AF93D40
23497,Petrol,BATHINDA,30.188,74.9209,96.79,0101000020E6100000BBB88D06F0BA5240E3A59BC420303E40
23498,Diesel,BATHINDA,30.188,74.9209,87.3,0101000020E6100000BBB88D06F0BA5240E3A59BC420303E40
23499,Petrol,JANSLA,30.5202534,76.6621457,97.6,0101000020E6100000F8AB5B98602A534000A2AA532F853E40
23500,Diesel,JANSLA,30.5202534,76.6621457,88.09,0101000020E6100000F8AB5B98602A534000A2AA532F853E40
23501,Petrol,BATHINDA,30.224161,75.343427,96.99,0101000020E61000000F643DB5FAD55240E509849D62393E40
23502,Diesel,BATHINDA,30.224161,75.343427,87.5,0101000020E61000000F643DB5FAD55240E509849D62393E40
23503,Petrol,TARN-TARAN,31.320696,74.861129,97.53,0101000020E6100000C828CFBC1CB7524041F50F2219523F40
23504,Diesel,TARN-TARAN,31.320696,74.861129,88.02,0101000020E6100000C828CFBC1CB7524041F50F2219523F40
23505,Petrol,TARN TARAN,31.2845718,74.7772277,97.65,0101000020E6100000E6424019BEB15240255D8EB2D9483F40
23506,Diesel,TARN TARAN,31.2845718,74.7772277,88.14,0101000020E6100000E6424019BEB15240255D8EB2D9483F40
23507,Petrol,DEEP NAGAR,30.784931,76.000754,97.38,0101000020E6100000D655815A0C005340D89DEE3CF1C83E40
23508,Diesel,DEEP NAGAR,30.784931,76.000754,87.87,0101000020E6100000D655815A0C005340D89DEE3CF1C83E40
23509,Petrol,MAJITHA ROAD AMRITSAR,31.646032,74.8848,97.6,0101000020E61000000DE02D90A0B85240632B685A62A53F40
23510,Diesel,MAJITHA ROAD AMRITSAR,31.646032,74.8848,88.09,0101000020E61000000DE02D90A0B85240632B685A62A53F40
23511,Petrol,BANUR,30.538063,76.689362,97.55,0101000020E6100000BB46CB811E2C53400A302C7FBE893E40
23512,Diesel,BANUR,30.538063,76.689362,88.04,0101000020E6100000BB46CB811E2C53400A302C7FBE893E40
23513,Petrol,DIRBA,30.0662,75.9892,96.82,0101000020E6100000014D840D4FFF5240C5FEB27BF2103E40
23514,Diesel,DIRBA,30.0662,75.9892,87.33,0101000020E6100000014D840D4FFF5240C5FEB27BF2103E40
23515,Petrol,BUGHIPURA L.NO:11012,30.8162,75.242249,97.6,0101000020E6100000471FF30181CF5240C5FEB27BF2D03E40
23516,Diesel,BUGHIPURA L.NO:11012,30.8162,75.242249,88.08,0101000020E6100000471FF30181CF5240C5FEB27BF2D03E40
23517,Petrol,SUJANPUR,32.301418,75.601654,97.89,0101000020E61000007C60C77F81E652407E3672DD94264040
23518,Diesel,SUJANPUR,32.301418,75.601654,88.36,0101000020E61000007C60C77F81E652407E3672DD94264040
23519,Petrol,RATOLAN,30.485815,75.886108,96.85,0101000020E6100000552E54FEB5F85240FFE7305F5E7C3E40
23520,Diesel,RATOLAN,30.485815,75.886108,87.36,0101000020E6100000552E54FEB5F85240FFE7305F5E7C3E40
23521,Petrol,MOGA- LOCK NO.35 (22007*2,30.801839,75.163733,97.73,0101000020E6100000A911FA997ACA524048A8195245CD3E40
23522,Diesel,MOGA- LOCK NO.35 (22007*2,30.801839,75.163733,88.2,0101000020E6100000A911FA997ACA524048A8195245CD3E40
23523,Petrol,VILL RAMGARH SARDARA,30.632689,75.918755,97,0101000020E61000005682C5E1CCFA5240F88903E8F7A13E40
23524,Diesel,VILL RAMGARH SARDARA,30.632689,75.918755,87.5,0101000020E61000005682C5E1CCFA5240F88903E8F7A13E40
23525,Petrol,SULTANWIND ROAD AMRITSAR,31.6128,74.8923,97.6,0101000020E6100000228E75711BB9524022FDF675E09C3F40
23526,Diesel,SULTANWIND ROAD AMRITSAR,31.6128,74.8923,88.09,0101000020E6100000228E75711BB9524022FDF675E09C3F40
23527,Petrol,ALWAR,27.53866,76.68477,105.19,0101000020E61000000BD28C45D32B5340D2A92B9FE5893B40
23528,Diesel,ALWAR,27.53866,76.68477,90.61,0101000020E61000000BD28C45D32B5340D2A92B9FE5893B40
23529,Petrol,AKLERA,24.403345,76.566825,105.53,0101000020E610000088635DDC462453405001309E41673840
23530,Diesel,AKLERA,24.403345,76.566825,90.92,0101000020E610000088635DDC462453405001309E41673840
23531,Petrol,MANGLANA,27.012717,74.803022,105.18,0101000020E6100000FCFD62B664B352406D1ADB6B41033B40
23532,Diesel,MANGLANA,27.012717,74.803022,90.62,0101000020E6100000FCFD62B664B352406D1ADB6B41033B40
23533,Petrol,NEEM KA THANA,27.738079,75.776303,105.75,0101000020E61000005932C7F2AEF1524048DDCEBEF2BC3B40
23534,Diesel,NEEM KA THANA,27.738079,75.776303,91.14,0101000020E61000005932C7F2AEF1524048DDCEBEF2BC3B40
23535,Petrol,ram ji ka gol barmer,25.071577,71.624007,106.21,0101000020E6100000685E0EBBEFE751405325CADE52123940
23536,Diesel,ram ji ka gol barmer,25.071577,71.624007,91.73,0101000020E6100000685E0EBBEFE751405325CADE52123940
23537,Petrol,MAHAJAN,28.7970480606,73.8483105929,106.2,0101000020E6100000C75683B84A765240039E79570BCC3C40
23538,Diesel,MAHAJAN,28.7970480606,73.8483105929,91.72,0101000020E6100000C75683B84A765240039E79570BCC3C40
23539,Petrol,ATBARA,26.067463,73.735092,105.28,0101000020E610000047E350BF0B6F5240A7B0524145113A40
23540,Diesel,ATBARA,26.067463,73.735092,90.72,0101000020E610000047E350BF0B6F5240A7B0524145113A40
23541,Petrol,sareri,25.695377,74.612232,105.1,0101000020E6100000246420CF2EA75240FE63213A04B23940
23542,Diesel,sareri,25.695377,74.612232,90.55,0101000020E6100000246420CF2EA75240FE63213A04B23940
23543,Petrol,JOBNER,27.002282,75.389369,104.5,0101000020E6100000E144F46BEBD85240965E9B8D95003B40
23544,Diesel,JOBNER,27.002282,75.389369,90.01,0101000020E6100000E144F46BEBD85240965E9B8D95003B40
23545,Petrol,MALWARA,24.78858,72.242889,106.21,0101000020E6100000B9E34D7E8B0F52409947FE60E0C93840
23546,Diesel,MALWARA,24.78858,72.242889,91.73,0101000020E6100000B9E34D7E8B0F52409947FE60E0C93840
23547,Petrol,BANSWARA,23.28547,74.28056,106.21,0101000020E61000003524EEB1F491524037FDD98F14493740
23548,Diesel,BANSWARA,23.28547,74.28056,91.73,0101000020E61000003524EEB1F491524037FDD98F14493740
23549,Petrol,BARAN,25.154685,76.288156,104.39,0101000020E61000005B09DD2571125340882EA86F99273940
23550,Diesel,BARAN,25.154685,76.288156,89.9,0101000020E61000005B09DD2571125340882EA86F99273940
23551,Petrol,MEGHALWA,25.31371,72.17045,106.2,0101000020E61000009BE61DA7E80A52409C6D6E4C4F503940
23552,Diesel,MEGHALWA,25.31371,72.17045,91.64,0101000020E61000009BE61DA7E80A52409C6D6E4C4F503940
23553,Petrol,JAIPUR,26.872293,75.774977,104.72,0101000020E6100000BE89213999F152409C8713984EDF3A40
23554,Diesel,JAIPUR,26.872293,75.774977,90.21,0101000020E6100000BE89213999F152409C8713984EDF3A40
23555,Petrol,SAYLA,25.326495,72.34014,106.04,0101000020E6100000EF0390DAC4155240BA4E232D95533940
23556,Diesel,SAYLA,25.326495,72.34014,91.41,0101000020E6100000EF0390DAC4155240BA4E232D95533940
23557,Petrol,CHANDAN,26.975298,71.273948,106.2,0101000020E61000007F33315D88D15140ADDA3521ADF93A40
23558,Diesel,CHANDAN,26.975298,71.273948,91.73,0101000020E61000007F33315D88D15140ADDA3521ADF93A40
23559,Petrol,KARAULI,26.490025,77.01483167,105.27,0101000020E610000016668800F3405340EF384547727D3A40
23560,Diesel,KARAULI,26.490025,77.01483167,90.68,0101000020E610000016668800F3405340EF384547727D3A40
23561,Petrol,BIKANER,28.0671456904,73.3415154123,106.2,0101000020E610000024BA7563DB555240D955C07530113C40
23562,Diesel,BIKANER,28.0671456904,73.3415154123,91.72,0101000020E610000024BA7563DB555240D955C07530113C40
23563,Petrol,KHETRINAGAR,28.071419,75.81716,106.18,0101000020E61000005CE674594CF452402250FD8348123C40
23564,Diesel,KHETRINAGAR,28.071419,75.81716,91.53,0101000020E61000005CE674594CF452402250FD8348123C40
23565,Petrol,JAIPUR,26.8727228308,75.7972072024,104.72,0101000020E6100000659C5B7105F3524030C270C36ADF3A40
23566,Diesel,JAIPUR,26.8727228308,75.7972072024,90.21,0101000020E6100000659C5B7105F3524030C270C36ADF3A40
23567,Petrol,BARAN,25.0960339251,76.5079966749,104.73,0101000020E6100000064B7C04832053406B9CE7AD95183940
23568,Diesel,BARAN,25.0960339251,76.5079966749,90.21,0101000020E6100000064B7C04832053406B9CE7AD95183940
23569,Petrol,JODHPUR,26.302868,72.995575,104.54,0101000020E6100000C66D3480B73F52404301DBC1884D3A40
23570,Diesel,JODHPUR,26.302868,72.995575,90.05,0101000020E6100000C66D3480B73F52404301DBC1884D3A40
23571,Petrol,SERVA,25.086302,71.157333,106.2,0101000020E610000038656EBE11CA514053944BE317163940
23572,Diesel,SERVA,25.086302,71.157333,91.73,0101000020E610000038656EBE11CA514053944BE317163940
23573,Petrol,BAGAWAS,25.869457,73.555,105.08,0101000020E6100000EC51B81E856352403D47E4BB94DE3940
23574,Diesel,BAGAWAS,25.869457,73.555,90.55,0101000020E6100000EC51B81E856352403D47E4BB94DE3940
23575,Petrol,NAGAUR,27.213379,73.716179,106.18,0101000020E61000003FC571E0D56D524037A79201A0363B40
23576,Diesel,NAGAUR,27.213379,73.716179,91.53,0101000020E61000003FC571E0D56D524037A79201A0363B40
23577,Petrol,AJMER,26.466904,74.639423,104.36,0101000020E6100000DA53724EECA85240205F420587773A40
23578,Diesel,AJMER,26.466904,74.639423,89.88,0101000020E6100000DA53724EECA85240205F420587773A40
23579,Petrol,SURATGARGH,29.30894143,73.90087731,106.21,0101000020E6100000240A4EF9A7795240BF3A1AC9164F3D40
23580,Diesel,SURATGARGH,29.30894143,73.90087731,91.73,0101000020E6100000240A4EF9A7795240BF3A1AC9164F3D40
23581,Petrol,BHALERI,28.553707,74.795762,106.21,0101000020E61000009259BDC3EDB25240F790F0BDBF8D3C40
23582,Diesel,BHALERI,28.553707,74.795762,91.73,0101000020E61000009259BDC3EDB25240F790F0BDBF8D3C40
23583,Petrol,JAIPUR,26.818889,75.78175,104.72,0101000020E610000079E9263108F25240DC0DA2B5A2D13A40
23584,Diesel,JAIPUR,26.818889,75.78175,90.21,0101000020E610000079E9263108F25240DC0DA2B5A2D13A40
23585,Petrol,KESHORAIPATAN,25.314627,75.929366,104.5,0101000020E6100000EB0088BB7AFB5240487023658B503940
23586,Diesel,KESHORAIPATAN,25.314627,75.929366,90,0101000020E6100000EB0088BB7AFB5240487023658B503940
23587,Petrol,JHEEL KA BARA,27.0165366667,77.3337933333,104.43,0101000020E61000005D89B6DE5C5553404EA93ABF3B043B40
23588,Diesel,JHEEL KA BARA,27.0165366667,77.3337933333,89.92,0101000020E61000005D89B6DE5C5553404EA93ABF3B043B40
23589,Petrol,BIKANER,27.99446,73.306369,106.2,0101000020E610000087E0B88C9B5352401F2E39EE94FE3B40
23590,Diesel,BIKANER,27.99446,73.306369,91.72,0101000020E610000087E0B88C9B5352401F2E39EE94FE3B40
23591,Petrol,BARAL,25.9276,74.6304,104.94,0101000020E61000007FD93D7958A8524005C58F3177ED3940
23592,Diesel,BARAL,25.9276,74.6304,90.41,0101000020E61000007FD93D7958A8524005C58F3177ED3940
23593,Petrol,KHARIA MITHAPUR,26.208334,73.742294,105.24,0101000020E61000001781B1BE816F524016A5846055353A40
23594,Diesel,KHARIA MITHAPUR,26.208334,73.742294,90.69,0101000020E61000001781B1BE816F524016A5846055353A40
23595,Petrol,BARMER,25.764255,71.421603,106.21,0101000020E61000005039268BFBDA5140F2CD3637A6C33940
23596,Diesel,BARMER,25.764255,71.421603,91.73,0101000020E61000005039268BFBDA5140F2CD3637A6C33940
23597,Petrol,GANDHAV,25.013581,71.681692,106.21,0101000020E6100000787C7BD7A0EB5140D3D85E0B7A033940
23598,Diesel,GANDHAV,25.013581,71.681692,91.73,0101000020E6100000787C7BD7A0EB5140D3D85E0B7A033940
23599,Petrol,BASSI,25.0105631088,74.7625821349,104.57,0101000020E6100000337A4C25CEB0524010D78E43B4023940
23600,Diesel,BASSI,25.0105631088,74.7625821349,90.08,0101000020E6100000337A4C25CEB0524010D78E43B4023940
23601,Petrol,BAYANA,26.914755,77.2884633333,104.86,0101000020E610000098A7E92E765253403CDA38622DEA3A40
23602,Diesel,BAYANA,26.914755,77.2884633333,90.31,0101000020E610000098A7E92E765253403CDA38622DEA3A40
23603,Petrol,PIPERAN,29.22362949,73.89895658,106.21,0101000020E6100000F0E72D81887952409EF841C83F393D40
23604,Diesel,PIPERAN,29.22362949,73.89895658,91.72,0101000020E6100000F0E72D81887952409EF841C83F393D40
23605,Petrol,BHADRAJUN,25.606443,72.889481,105.08,0101000020E6100000755AB741ED3852405CE333D93F9B3940
23606,Diesel,BHADRAJUN,25.606443,72.889481,90.55,0101000020E6100000755AB741ED3852405CE333D93F9B3940
23607,Petrol,PALI,25.775045,73.330452,104.92,0101000020E61000007539252026555240A6ED5F5969C63940
23608,Diesel,PALI,25.775045,73.330452,90.4,0101000020E61000007539252026555240A6ED5F5969C63940
23609,Petrol,BALOTRA,25.7996453547,72.2368251751,105.41,0101000020E6100000227BC724280F5240B7D5D68EB5CC3940
23610,Diesel,BALOTRA,25.7996453547,72.2368251751,90.84,0101000020E6100000227BC724280F5240B7D5D68EB5CC3940
23611,Petrol,THANAGAZI,27.3936643,76.3203474,105.71,0101000020E6100000F4966192801453404D1AFE2EC7643B40
23612,Diesel,THANAGAZI,27.3936643,76.3203474,91.08,0101000020E6100000F4966192801453404D1AFE2EC7643B40
23613,Petrol,PUGAL,28.496988,72.828232,106.21,0101000020E61000000B60CAC0013552402481069B3A7F3C40
23614,Diesel,PUGAL,28.496988,72.828232,91.72,0101000020E61000000B60CAC0013552402481069B3A7F3C40
23615,Petrol,POSANA,25.277666,72.218872,106.19,0101000020E6100000A680B4FF010E52400D36751E15473940
23616,Diesel,POSANA,25.277666,72.218872,91.55,0101000020E6100000A680B4FF010E52400D36751E15473940
23617,Petrol,sawar,25.766691,75.216862,105.2,0101000020E6100000B16F2711E1CD5240362383DC45C43940
23618,Diesel,sawar,25.766691,75.216862,90.64,0101000020E6100000B16F2711E1CD5240362383DC45C43940
23619,Petrol,BIKANER,28.01172,73.322295,106.2,0101000020E6100000842A357BA054524089B5F81400033C40
23620,Diesel,BIKANER,28.01172,73.322295,91.72,0101000020E6100000842A357BA054524089B5F81400033C40
23621,Petrol,NAWA,27.020057,74.97152,105.59,0101000020E61000003CDA38622DBE52404E0E9F7422053B40
23622,Diesel,NAWA,27.020057,74.97152,90.99,0101000020E61000003CDA38622DBE52404E0E9F7422053B40
23623,Petrol,SHAHPURA,25.648218,74.922719,105.55,0101000020E61000007619FED30DBB5240B4AD669DF1A53940
23624,Diesel,SHAHPURA,25.648218,74.922719,90.96,0101000020E61000007619FED30DBB5240B4AD669DF1A53940
23625,Petrol,KOTPUTLI,27.66531,76.155,105.54,0101000020E610000052B81E85EB095340A7B393C151AA3B40
23626,Diesel,KOTPUTLI,27.66531,76.155,90.95,0101000020E610000052B81E85EB095340A7B393C151AA3B40
23627,Petrol,MALKAKERA,25.294993,75.303993,105.5,0101000020E6100000A14D0E9F74D35240878C47A9844B3940
23628,Diesel,MALKAKERA,25.294993,75.303993,90.91,0101000020E6100000A14D0E9F74D35240878C47A9844B3940
23629,Petrol,KAROI,25.2263822864,74.4159360761,104.97,0101000020E6100000DE0459B29E9A5240517B8430F4393940
23630,Diesel,KAROI,25.2263822864,74.4159360761,90.44,0101000020E6100000DE0459B29E9A5240517B8430F4393940
23631,Petrol,DEOGARGH,25.53058,73.905652,105.88,0101000020E6100000A663CE33F679524064E94317D4873940
23632,Diesel,DEOGARGH,25.53058,73.905652,91.26,0101000020E6100000A663CE33F679524064E94317D4873940
23633,Petrol,CHOTI SADRI,24.362869,74.733727,104.78,0101000020E61000004D4C1762F5AE524073BB97FBE45C3840
23634,Diesel,CHOTI SADRI,24.362869,74.733727,90.27,0101000020E61000004D4C1762F5AE524073BB97FBE45C3840
23635,Petrol,AJMER,26.409557,74.66116,104.36,0101000020E6100000185B087250AA52400ED940BAD8683A40
23636,Diesel,AJMER,26.409557,74.66116,89.88,0101000020E6100000185B087250AA52400ED940BAD8683A40
23637,Petrol,NATHWADA,24.931379,73.826613,105.38,0101000020E6100000B35C363AE7745240622EA9DA6EEE3840
23638,Diesel,NATHWADA,24.931379,73.826613,90.81,0101000020E6100000B35C363AE7745240622EA9DA6EEE3840
23639,Petrol,MAKRANA,27.035168,74.738627,105.27,0101000020E6100000533C2EAA45AF5240A0DD21C500093B40
23640,Diesel,MAKRANA,27.035168,74.738627,90.71,0101000020E6100000533C2EAA45AF5240A0DD21C500093B40
23641,Petrol,SIWANA,25.6468006564,72.4237478895,105.5,0101000020E6100000B3C977AF1E1B5240F34452BA94A53940
23642,Diesel,SIWANA,25.6468006564,72.4237478895,90.93,0101000020E6100000B3C977AF1E1B5240F34452BA94A53940
23643,Petrol,JAKHODA,25.169356,73.088781,105.59,0101000020E610000065E08096AE455240A26131EA5A2B3940
23644,Diesel,JAKHODA,25.169356,73.088781,91.01,0101000020E610000065E08096AE455240A26131EA5A2B3940
23645,Petrol,LAXMANGARGH,27.819835,75.01296,106.01,0101000020E6100000FF092E56D4C05240BD1DE1B4E0D13B40
23646,Diesel,LAXMANGARGH,27.819835,75.01296,91.37,0101000020E6100000FF092E56D4C05240BD1DE1B4E0D13B40
23647,Petrol,BARMER,25.731457,71.3993,106.21,0101000020E6100000BD5296218ED95140266E15C440BB3940
23648,Diesel,BARMER,25.731457,71.3993,91.73,0101000020E6100000BD5296218ED95140266E15C440BB3940
23649,Petrol,GADOTA,26.788403,75.414631,104.36,0101000020E6100000193A765089DA52407B116DC7D4C93A40
23650,Diesel,GADOTA,26.788403,75.414631,89.88,0101000020E6100000193A765089DA52407B116DC7D4C93A40
23651,Petrol,NAWALGARH,27.84413,75.254857,106.03,0101000020E6100000070ABC934FD052408E9257E718D83B40
23652,Diesel,NAWALGARH,27.84413,75.254857,91.4,0101000020E6100000070ABC934FD052408E9257E718D83B40
